Row_ID;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Country;City;State;Postal_Code;Region;Product_ID; Sales ;Quantity;Discount;Profit
8916;US-2016-144057;09/05/2016;13/05/2016;Standard Class;CV-12805;United States;Austin;Texas;78745;Central;OFF-BI-10002852; 13,184 ;4;0,8;-20,435
9912;US-2014-157231;05/04/2014;09/04/2014;Standard Class;RP-19855;United States;Richmond;Kentucky;40475;South;OFF-BI-10002852; 115,360 ;7;0;56,526
1273;US-2016-103646;21/04/2016;26/04/2016;Standard Class;SP-20545;United States;Chicago;Illinois;60623;Central;OFF-BI-10002854; 44,848 ;8;0,8;-67,272
3389;CA-2017-148404;07/10/2017;11/10/2017;Standard Class;Dp-13240;United States;Charlotte;North Carolina;28205;South;OFF-BI-10002854; 50,454 ;6;0,7;-33,636
3682;CA-2015-132626;09/07/2015;14/07/2015;Standard Class;BT-11680;United States;Clinton;Maryland;20735;East;OFF-BI-10002854; 84,090 ;3;0;42,045
4136;CA-2017-105914;02/10/2017;08/10/2017;Standard Class;PV-18985;United States;Los Angeles;California;90036;West;OFF-BI-10002854; 112,120 ;5;0,2;42,045
5409;CA-2017-108854;08/12/2017;14/12/2017;Standard Class;DM-13345;United States;San Francisco;California;94109;West;OFF-BI-10002854; 22,424 ;1;0,2;8,409
6769;CA-2014-109302;12/08/2014;16/08/2014;Standard Class;CS-12175;United States;Lakewood;New Jersey;8701;East;OFF-BI-10002854; 196,210 ;7;0;98,105
8250;CA-2015-140221;05/03/2015;09/03/2015;Second Class;MS-17365;United States;Chicago;Illinois;60653;Central;OFF-BI-10002854; 11,212 ;2;0,8;-16,818
9061;CA-2015-136420;20/11/2015;21/11/2015;First Class;CS-12250;United States;San Diego;California;92024;West;OFF-BI-10002854; 89,696 ;4;0,2;33,636
1414;CA-2014-146640;30/06/2014;05/07/2014;Standard Class;HA-14905;United States;New York City;New York;10024;East;OFF-BI-10002867; 334,768 ;7;0,2;108,8
1548;CA-2015-111395;23/11/2015;27/11/2015;Standard Class;VB-21745;United States;San Antonio;Texas;78207;Central;OFF-BI-10002867; 23,912 ;2;0,8;-40,65
2025;US-2017-111241;20/08/2017;22/08/2017;Second Class;GM-14500;United States;Fresno;California;93727;West;OFF-BI-10002867; 239,120 ;5;0,2;77,714
2725;CA-2014-153479;04/10/2014;08/10/2014;Standard Class;DF-13135;United States;Vallejo;California;94591;West;OFF-BI-10002867; 95,648 ;2;0,2;31,086
4418;CA-2017-112900;09/04/2017;12/04/2017;Second Class;KL-16645;United States;Detroit;Michigan;48205;Central;OFF-BI-10002867; 478,240 ;8;0;219,99
9971;CA-2015-103772;28/06/2015;02/07/2015;Standard Class;MP-17470;United States;Smyrna;Georgia;30080;South;OFF-BI-10002867; 119,560 ;2;0;54,998
7061;CA-2016-165330;11/12/2016;11/12/2016;Same Day;WB-21850;United States;Anaheim;California;92804;West;OFF-BI-10002897; 5,872 ;2;0,2;2,129
7178;CA-2017-133067;04/05/2017;10/05/2017;Standard Class;MY-18295;United States;Philadelphia;Pennsylvania;19140;East;OFF-BI-10002897; 2,202 ;2;0,7;-1,541
7685;CA-2015-116876;14/02/2015;21/02/2015;Standard Class;TT-21070;United States;Rochester;New York;14609;East;OFF-BI-10002897; 26,424 ;9;0,2;9,579
9705;CA-2017-147032;31/07/2017;04/08/2017;Standard Class;LB-16795;United States;Wilmington;Delaware;19805;East;OFF-BI-10002897; 11,010 ;3;0;5,395
946;CA-2015-120880;29/05/2015;03/06/2015;Standard Class;JL-15850;United States;Seattle;Washington;98105;West;OFF-BI-10002931; 167,760 ;5;0,2;62,91
2679;US-2014-160780;21/06/2014;21/06/2014;Same Day;SV-20785;United States;Pueblo;Colorado;81001;West;OFF-BI-10002931; 25,164 ;2;0,7;-16,776
6295;CA-2014-141152;16/09/2014;19/09/2014;First Class;RF-19345;United States;New York City;New York;10024;East;OFF-BI-10002931; 33,552 ;1;0,2;12,582
9129;US-2017-147655;04/09/2017;05/09/2017;First Class;AS-10045;United States;Redmond;Oregon;97756;West;OFF-BI-10002931; 88,074 ;7;0,7;-58,716
616;CA-2017-138611;14/11/2017;17/11/2017;Second Class;CK-12595;United States;Grove City;Ohio;43123;East;OFF-BI-10002949; 3,648 ;2;0,7;-2,797
1427;US-2015-164448;31/10/2015;04/11/2015;Second Class;DK-12835;United States;Salinas;California;93905;West;OFF-BI-10002949; 9,728 ;2;0,2;3,283
2965;CA-2017-137428;16/12/2017;21/12/2017;Second Class;AY-10555;United States;Oceanside;California;92054;West;OFF-BI-10002949; 24,320 ;5;0,2;8,208
3194;CA-2014-165428;01/09/2014;04/09/2014;First Class;JL-15130;United States;Houston;Texas;77036;Central;OFF-BI-10002949; 3,648 ;3;0,8;-6,019
5079;CA-2017-143217;11/11/2017;17/11/2017;Standard Class;CG-12040;United States;Milwaukee;Wisconsin;53209;Central;OFF-BI-10002949; 18,240 ;3;0;8,573
6261;CA-2015-162607;12/05/2015;18/05/2015;Standard Class;RO-19780;United States;Seattle;Washington;98115;West;OFF-BI-10002949; 14,592 ;3;0,2;4,925
8716;CA-2017-121678;16/11/2017;20/11/2017;Second Class;BM-11650;United States;Elyria;Ohio;44035;East;OFF-BI-10002949; 1,824 ;1;0,7;-1,398
9536;CA-2016-116596;27/10/2016;31/10/2016;Standard Class;BW-11200;United States;New York City;New York;10011;East;OFF-BI-10002949; 9,728 ;2;0,2;3,283
1963;CA-2017-110905;10/09/2017;15/09/2017;Second Class;RW-19690;United States;Springfield;Missouri;65807;Central;OFF-BI-10002954; 13,710 ;3;0;6,581
2073;CA-2016-129693;26/11/2016;02/12/2016;Standard Class;TC-20980;United States;Seattle;Washington;98105;West;OFF-BI-10002954; 7,312 ;2;0,2;2,559
2138;CA-2015-156377;31/12/2015;05/01/2016;Standard Class;TB-21625;United States;Grand Prairie;Texas;75051;Central;OFF-BI-10002954; 3,656 ;4;0,8;-5,85
2666;CA-2016-164784;01/05/2016;04/05/2016;First Class;HF-14995;United States;Memphis;Tennessee;38109;South;OFF-BI-10002954; 2,742 ;2;0,7;-2,011
4420;CA-2014-139633;17/12/2014;24/12/2014;Standard Class;EC-14050;United States;Columbus;Ohio;43229;East;OFF-BI-10002954; 5,484 ;4;0,7;-4,022
6336;CA-2014-133305;11/07/2014;15/07/2014;Standard Class;MH-17455;United States;New York City;New York;10011;East;OFF-BI-10002954; 18,280 ;5;0,2;6,398
1173;CA-2014-158064;21/04/2014;25/04/2014;Standard Class;AA-10375;United States;Los Angeles;California;90008;West;OFF-BI-10002976; 16,520 ;5;0,2;5,576
1786;CA-2017-166317;22/09/2017;26/09/2017;Standard Class;JE-15610;United States;Milwaukee;Wisconsin;53209;Central;OFF-BI-10002976; 33,040 ;8;0;15,529
2035;CA-2017-162481;25/09/2017;29/09/2017;Standard Class;CT-11995;United States;Rochester;Minnesota;55901;Central;OFF-BI-10002976; 8,260 ;2;0;3,882
2850;CA-2016-123617;28/11/2016;03/12/2016;Standard Class;AJ-10780;United States;Palm Coast;Florida;32137;South;OFF-BI-10002976; 7,434 ;6;0,7;-5,699
2241;CA-2016-146633;15/11/2016;17/11/2016;Second Class;TG-21310;United States;Los Angeles;California;90049;West;OFF-BI-10002982; 38,136 ;7;0,2;13,348
2827;US-2014-112914;25/09/2014;30/09/2014;Standard Class;MT-18070;United States;Houston;Texas;77041;Central;OFF-BI-10002982; 2,724 ;2;0,8;-4,358
3559;CA-2017-152737;07/11/2017;12/11/2017;Standard Class;TS-21505;United States;San Francisco;California;94122;West;OFF-BI-10002982; 21,792 ;4;0,2;7,627
5357;CA-2016-138037;29/09/2016;03/10/2016;Standard Class;AR-10540;United States;San Francisco;California;94109;West;OFF-BI-10002982; 27,240 ;5;0,2;9,534
5857;CA-2015-112214;05/08/2015;11/08/2015;Standard Class;AH-10690;United States;Dallas;Texas;75220;Central;OFF-BI-10002982; 1,362 ;1;0,8;-2,179
6432;CA-2014-165764;03/11/2014;07/11/2014;Standard Class;SH-20395;United States;Jacksonville;North Carolina;28540;South;OFF-BI-10002982; 14,301 ;7;0,7;-10,487
6730;CA-2015-156734;18/06/2015;20/06/2015;First Class;BV-11245;United States;Smyrna;Tennessee;37167;South;OFF-BI-10002982; 6,129 ;3;0,7;-4,495
8084;CA-2015-150714;26/10/2015;01/11/2015;Standard Class;KH-16690;United States;Springfield;Oregon;97477;West;OFF-BI-10002982; 14,301 ;7;0,7;-10,487
8444;US-2016-155173;06/03/2016;10/03/2016;Standard Class;JB-16045;United States;Philadelphia;Pennsylvania;19120;East;OFF-BI-10002982; 2,043 ;1;0,7;-1,498
8775;CA-2015-132276;23/02/2015;28/02/2015;Standard Class;LC-16960;United States;New York City;New York;10024;East;OFF-BI-10002982; 10,896 ;2;0,2;3,814
8822;CA-2017-100622;03/11/2017;07/11/2017;Standard Class;DK-13090;United States;Orlando;Florida;32839;South;OFF-BI-10002982; 4,086 ;2;0,7;-2,996
3646;CA-2014-156594;20/12/2014;23/12/2014;Second Class;MC-17845;United States;Los Angeles;California;90008;West;OFF-BI-10003007; 155,120 ;5;0,2;50,414
4681;CA-2014-114510;14/03/2014;19/03/2014;Standard Class;JF-15295;United States;Logan;Utah;84321;West;OFF-BI-10003007; 62,048 ;2;0,2;20,166
5227;CA-2016-119865;21/06/2016;26/06/2016;Standard Class;AS-10090;United States;New York City;New York;10011;East;OFF-BI-10003007; 186,144 ;6;0,2;60,497
5986;CA-2016-163776;19/07/2016;25/07/2016;Standard Class;JS-16030;United States;Hattiesburg;Mississippi;39401;South;OFF-BI-10003007; 77,560 ;2;0;35,678
6545;US-2017-154872;14/05/2017;18/05/2017;Standard Class;DP-13000;United States;Cleveland;Ohio;44105;East;OFF-BI-10003007; 58,170 ;5;0,7;-46,536
7333;CA-2017-115119;26/10/2017;30/10/2017;Standard Class;SC-20440;United States;Lancaster;Pennsylvania;17602;East;OFF-BI-10003007; 81,438 ;7;0,7;-65,15
8308;CA-2016-128671;11/08/2016;16/08/2016;Standard Class;MT-18070;United States;Tulsa;Oklahoma;74133;Central;OFF-BI-10003007; 77,560 ;2;0;35,678
1920;US-2017-111423;17/08/2017;19/08/2017;First Class;EH-13765;United States;Watertown;New York;13601;East;OFF-BI-10003091; 895,920 ;5;0,2;302,373
2120;CA-2017-155460;13/04/2017;15/04/2017;First Class;RW-19630;United States;Seattle;Washington;98105;West;OFF-BI-10003091; 895,920 ;5;0,2;302,373
2994;CA-2017-147291;11/03/2017;17/03/2017;Standard Class;MJ-17740;United States;Detroit;Michigan;48227;Central;OFF-BI-10003091; 895,920 ;4;0;421,082
4164;CA-2015-163587;14/03/2015;18/03/2015;Standard Class;EP-13915;United States;Dover;New Hampshire;3820;East;OFF-BI-10003091; 671,940 ;3;0;315,812
4708;CA-2017-138149;29/06/2017;30/06/2017;First Class;WB-21850;United States;Los Angeles;California;90049;West;OFF-BI-10003091; 895,920 ;5;0,2;302,373
7121;US-2014-147774;20/01/2014;26/01/2014;Standard Class;MM-18280;United States;Smyrna;Tennessee;37167;South;OFF-BI-10003091; 67,194 ;1;0,7;-51,515
819;CA-2014-140858;28/06/2014;02/07/2014;Standard Class;CA-12775;United States;Philadelphia;Pennsylvania;19140;East;OFF-BI-10003094; 3,168 ;3;0,7;-2,429
2983;CA-2014-131310;12/07/2014;18/07/2014;Standard Class;CL-12565;United States;Seattle;Washington;98115;West;OFF-BI-10003094; 11,264 ;4;0,2;3,802
4077;CA-2015-100685;19/12/2015;21/12/2015;Second Class;SM-20950;United States;Omaha;Nebraska;68104;Central;OFF-BI-10003094; 7,040 ;2;0;3,309
9225;CA-2017-121160;04/11/2017;04/11/2017;Same Day;FM-14290;United States;Bryan;Texas;77803;Central;OFF-BI-10003094; 1,408 ;2;0,8;-2,323
2764;CA-2017-165757;22/06/2017;28/06/2017;Standard Class;PL-18925;United States;Philadelphia;Pennsylvania;19140;East;OFF-BI-10003166; 10,332 ;3;0,7;-7,577
3379;CA-2017-142867;17/03/2017;21/03/2017;Standard Class;PO-19180;United States;Houston;Texas;77095;Central;OFF-BI-10003166; 13,776 ;6;0,8;-22,042
6257;CA-2015-133977;06/09/2015;08/09/2015;Second Class;AT-10435;United States;Tamarac;Florida;33319;South;OFF-BI-10003166; 3,444 ;1;0,7;-2,526
7083;CA-2016-106950;02/09/2016;06/09/2016;Standard Class;JE-15715;United States;Charlotte;North Carolina;28205;South;OFF-BI-10003166; 17,220 ;5;0,7;-12,628
7366;CA-2016-127243;28/11/2016;04/12/2016;Standard Class;DS-13180;United States;Philadelphia;Pennsylvania;19140;East;OFF-BI-10003166; 6,888 ;2;0,7;-5,051
8293;CA-2015-106362;11/12/2015;15/12/2015;Standard Class;LC-16885;United States;Troy;Ohio;45373;East;OFF-BI-10003166; 10,332 ;3;0,7;-7,577
9287;CA-2017-154011;19/06/2017;26/06/2017;Standard Class;DB-13270;United States;Dallas;Texas;75081;Central;OFF-BI-10003166; 6,888 ;3;0,8;-11,021
2630;US-2017-165344;13/11/2017;15/11/2017;First Class;SB-20290;United States;Springfield;Ohio;45503;East;OFF-BI-10003196; 11,220 ;10;0,7;-7,48
3198;CA-2015-149384;10/07/2015;10/07/2015;Same Day;EH-13945;United States;Tempe;Arizona;85281;West;OFF-BI-10003196; 3,366 ;3;0,7;-2,244
6087;US-2016-132577;22/11/2016;27/11/2016;Standard Class;JE-15475;United States;Houston;Texas;77095;Central;OFF-BI-10003196; 4,488 ;6;0,8;-6,732
7952;CA-2015-145814;19/11/2015;24/11/2015;Standard Class;KD-16345;United States;New York City;New York;10035;East;OFF-BI-10003196; 5,984 ;2;0,2;2,244
9035;CA-2015-148873;01/10/2015;05/10/2015;Standard Class;EM-13960;United States;Quincy;Illinois;62301;Central;OFF-BI-10003196; 2,992 ;4;0,8;-4,488
9045;CA-2017-137463;16/12/2017;20/12/2017;Second Class;KM-16225;United States;Sunnyvale;California;94086;West;OFF-BI-10003196; 5,984 ;2;0,2;2,244
9338;CA-2014-155264;19/10/2014;22/10/2014;Second Class;RP-19270;United States;San Francisco;California;94110;West;OFF-BI-10003196; 2,992 ;1;0,2;1,122
9570;CA-2015-113131;24/09/2015;24/09/2015;Same Day;MB-17305;United States;Columbus;Ohio;43229;East;OFF-BI-10003196; 6,732 ;6;0,7;-4,488
127;US-2017-107272;05/11/2017;12/11/2017;Standard Class;TS-21610;United States;Phoenix;Arizona;85023;West;OFF-BI-10003274; 2,388 ;2;0,7;-1,831
209;CA-2017-135860;01/12/2017;07/12/2017;Standard Class;JH-15985;United States;Saginaw;Michigan;48601;Central;OFF-BI-10003274; 15,920 ;4;0;7,482
506;CA-2017-134978;12/11/2017;15/11/2017;Second Class;EB-13705;United States;New York City;New York;10024;East;OFF-BI-10003274; 15,920 ;5;0,2;5,373
4457;US-2015-146745;03/09/2015;08/09/2015;Standard Class;AS-10630;United States;San Francisco;California;94110;West;OFF-BI-10003274; 6,368 ;2;0,2;2,149
5287;CA-2017-105991;05/05/2017;06/05/2017;First Class;LH-17020;United States;Louisville;Colorado;80027;West;OFF-BI-10003274; 9,552 ;8;0,7;-7,323
5541;US-2017-150595;22/05/2017;26/05/2017;Standard Class;LE-16810;United States;Chicago;Illinois;60653;Central;OFF-BI-10003274; 1,592 ;2;0,8;-2,627
7195;CA-2016-110492;12/02/2016;14/02/2016;First Class;JS-15880;United States;Atlanta;Georgia;30318;South;OFF-BI-10003274; 15,920 ;4;0;7,482
7517;US-2017-167920;09/12/2017;12/12/2017;Second Class;JL-15835;United States;Richmond;Kentucky;40475;South;OFF-BI-10003274; 15,920 ;4;0;7,482
8050;CA-2014-144974;26/09/2014;30/09/2014;Standard Class;CM-12715;United States;Philadelphia;Pennsylvania;19140;East;OFF-BI-10003274; 5,970 ;5;0,7;-4,577
46;CA-2016-118255;11/03/2016;13/03/2016;First Class;ON-18715;United States;Eagan;Minnesota;55122;Central;OFF-BI-10003291; 17,460 ;2;0;8,206
736;CA-2017-131954;21/01/2017;25/01/2017;Standard Class;DS-13030;United States;Seattle;Washington;98115;West;OFF-BI-10003291; 27,936 ;4;0,2;9,428
1771;CA-2017-146024;02/03/2017;08/03/2017;Standard Class;SC-20770;United States;Dallas;Texas;75081;Central;OFF-BI-10003291; 12,222 ;7;0,8;-20,166
2270;CA-2017-105480;20/12/2017;26/12/2017;Standard Class;DK-13225;United States;Rochester;New York;14609;East;OFF-BI-10003291; 6,984 ;1;0,2;2,357
3808;CA-2015-113628;12/11/2015;19/11/2015;Standard Class;AH-10690;United States;Plantation;Florida;33317;South;OFF-BI-10003291; 5,238 ;2;0,7;-4,016
4085;CA-2017-163692;07/09/2017;09/09/2017;First Class;Dp-13240;United States;Phoenix;Arizona;85023;West;OFF-BI-10003291; 7,857 ;3;0,7;-6,024
4087;CA-2016-111913;04/08/2016;06/08/2016;Second Class;LC-16930;United States;Sacramento;California;95823;West;OFF-BI-10003291; 20,952 ;3;0,2;7,071
4569;CA-2015-111990;08/11/2015;13/11/2015;Standard Class;DB-13660;United States;Houston;Texas;77095;Central;OFF-BI-10003291; 10,476 ;6;0,8;-17,285
5633;CA-2014-127614;11/02/2014;15/02/2014;Standard Class;NF-18385;United States;Chesapeake;Virginia;23320;South;OFF-BI-10003291; 17,460 ;2;0;8,206
6116;CA-2016-133802;14/03/2016;20/03/2016;Standard Class;SP-20650;United States;Redwood City;California;94061;West;OFF-BI-10003291; 41,904 ;6;0,2;14,143
8174;CA-2014-114125;09/07/2014;13/07/2014;Standard Class;GH-14410;United States;Los Angeles;California;90049;West;OFF-BI-10003291; 41,904 ;6;0,2;14,143
9053;CA-2014-141838;26/03/2014;31/03/2014;Second Class;DK-12835;United States;San Francisco;California;94122;West;OFF-BI-10003291; 27,936 ;4;0,2;9,428
681;CA-2016-164511;19/11/2016;24/11/2016;Standard Class;DJ-13630;United States;New York City;New York;10024;East;OFF-BI-10003305; 14,352 ;3;0,2;4,664
3577;CA-2016-103163;07/06/2016;11/06/2016;Standard Class;FM-14290;United States;Bakersfield;California;93309;West;OFF-BI-10003305; 4,784 ;1;0,2;1,555
4041;CA-2014-110786;29/12/2014;02/01/2015;Standard Class;AJ-10795;United States;San Francisco;California;94110;West;OFF-BI-10003305; 14,352 ;3;0,2;4,664
4092;CA-2016-161473;01/04/2016;05/04/2016;Standard Class;TB-21175;United States;New York City;New York;10035;East;OFF-BI-10003305; 14,352 ;3;0,2;4,664
6048;CA-2015-105571;07/11/2015;11/11/2015;Standard Class;CP-12340;United States;Miami;Florida;33142;South;OFF-BI-10003305; 16,146 ;9;0,7;-12,917
8307;CA-2016-128671;11/08/2016;16/08/2016;Standard Class;MT-18070;United States;Tulsa;Oklahoma;74133;Central;OFF-BI-10003305; 41,860 ;7;0;19,256
338;CA-2014-129924;12/07/2014;17/07/2014;Standard Class;AC-10420;United States;San Francisco;California;94122;West;OFF-BI-10003314; 7,712 ;2;0,2;2,796
1696;CA-2015-156335;25/09/2015;28/09/2015;Second Class;PO-19195;United States;Bayonne;New Jersey;7002;East;OFF-BI-10003314; 14,460 ;3;0;7,085
1716;CA-2016-154788;30/04/2016;04/05/2016;Standard Class;JL-15835;United States;New York City;New York;10011;East;OFF-BI-10003314; 7,712 ;2;0,2;2,796
4547;CA-2015-126557;12/07/2015;17/07/2015;Second Class;RL-19615;United States;Chicago;Illinois;60610;Central;OFF-BI-10003314; 1,928 ;2;0,8;-2,988
5854;US-2014-138835;10/09/2014;14/09/2014;Standard Class;DA-13450;United States;Virginia Beach;Virginia;23464;South;OFF-BI-10003314; 9,640 ;2;0;4,724
6773;CA-2016-119018;04/11/2016;08/11/2016;Standard Class;CW-11905;United States;Los Angeles;California;90004;West;OFF-BI-10003314; 7,712 ;2;0,2;2,796
6807;CA-2017-162880;25/12/2017;29/12/2017;Standard Class;GD-14590;United States;Everett;Washington;98208;West;OFF-BI-10003314; 3,856 ;1;0,2;1,398
7436;CA-2015-148180;26/07/2015;31/07/2015;Standard Class;BP-11095;United States;Oxnard;California;93030;West;OFF-BI-10003314; 23,136 ;6;0,2;8,387
9160;CA-2016-118934;09/08/2016;14/08/2016;Standard Class;GH-14410;United States;Hendersonville;Tennessee;37075;South;OFF-BI-10003314; 4,338 ;3;0,7;-3,037
1149;CA-2015-112452;04/04/2015;04/04/2015;Same Day;NC-18340;United States;Lansing;Michigan;48911;Central;OFF-BI-10003350; 12,760 ;2;0;5,87
3918;US-2017-142573;18/07/2017;23/07/2017;Standard Class;ML-17410;United States;Phoenix;Arizona;85023;West;OFF-BI-10003350; 7,656 ;4;0,7;-6,125
6781;US-2016-147711;03/09/2016;08/09/2016;Second Class;HF-14995;United States;Baltimore;Maryland;21215;East;OFF-BI-10003350; 12,760 ;2;0;5,87
9922;CA-2014-111360;24/11/2014;30/11/2014;Standard Class;AT-10435;United States;Akron;Ohio;44312;East;OFF-BI-10003350; 5,742 ;3;0,7;-4,594
716;CA-2014-153150;01/07/2014;06/07/2014;Second Class;Dl-13600;United States;Seattle;Washington;98105;West;OFF-BI-10003355; 19,920 ;5;0,2;6,972
3014;CA-2017-134845;17/04/2017;23/04/2017;Standard Class;SR-20425;United States;Louisville;Colorado;80027;West;OFF-BI-10003355; 8,964 ;6;0,7;-6,574
3235;CA-2016-138933;24/04/2016;27/04/2016;First Class;JL-15130;United States;Riverside;California;92503;West;OFF-BI-10003355; 3,984 ;1;0,2;1,394
4770;US-2016-114888;19/09/2016;24/09/2016;Second Class;CC-12430;United States;San Francisco;California;94109;West;OFF-BI-10003355; 11,952 ;3;0,2;4,183
6589;CA-2017-104731;21/07/2017;27/07/2017;Standard Class;AM-10705;United States;Salem;Virginia;24153;South;OFF-BI-10003355; 14,940 ;3;0;7,171
8166;CA-2015-168207;02/11/2015;06/11/2015;Standard Class;LT-17110;United States;San Diego;California;92105;West;OFF-BI-10003355; 11,952 ;3;0,2;4,183
9181;CA-2017-156776;07/08/2017;11/08/2017;Standard Class;JL-15505;United States;Westminster;California;92683;West;OFF-BI-10003355; 11,952 ;3;0,2;4,183
9657;CA-2014-156160;22/09/2014;29/09/2014;Standard Class;AS-10090;United States;New York City;New York;10035;East;OFF-BI-10003355; 3,984 ;1;0,2;1,394
896;CA-2016-105494;10/11/2016;12/11/2016;First Class;PC-18745;United States;San Francisco;California;94122;West;OFF-BI-10003364; 70,008 ;3;0,2;24,503
1114;CA-2017-140585;18/12/2017;23/12/2017;Second Class;RA-19915;United States;Encinitas;California;92024;West;OFF-BI-10003364; 46,672 ;2;0,2;16,335
2800;CA-2017-158743;20/10/2017;27/10/2017;Standard Class;IG-15085;United States;Little Rock;Arkansas;72209;South;OFF-BI-10003364; 145,850 ;5;0;70,008
3082;US-2017-132297;27/05/2017;02/06/2017;Standard Class;DW-13480;United States;Louisville;Kentucky;40214;South;OFF-BI-10003364; 58,340 ;2;0;28,003
4175;CA-2016-152163;01/07/2016;01/07/2016;Same Day;JF-15355;United States;Columbia;South Carolina;29203;South;OFF-BI-10003364; 58,340 ;2;0;28,003
